name,num_years,year,industry,sector,country,headquarters_state,headquarters_city,market_value_mil,market_value_currency,revenue_mil,revenue_currency,profit_mil,profit_currency,asset_mil,asset_currency,employees,employees_metric
Ford Motor,10,2023,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,MI,Dearborn,50400.0,USD,158057.0,USD,1981.0,USD,255884.0,USD,173000.0,employees
Ford Motor,10,2022,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,MI,Dearborn,67958.0,USD,136341.0,USD,17937.0,USD,257035.0,USD,183000.0,employees
Ford Motor,10,2021,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,MI,Dearborn,48739.0,USD,127144.0,USD,1279.0,USD,267261.0,USD,186000.0,employees
Ford Motor Company,18,2013,Motor Vehicles & Parts,,USA,MI,,51577.6,USD,134252.0,USD,5665.0,USD,190554.0,USD,,employees
Ford Motor Company,18,2012,Motor Vehicles & Parts,,USA,MI,Dearborn,,USD,136264.0,USD,,USD,,USD,,employees
Ford Motor Company,18,2011,Motor Vehicles & Parts,,USA,MI,Dearborn,,USD,128954.0,USD,,USD,,USD,,employees
Franklin Resources,9,2023,Securities,Financials,USA,CA,San Mateo,13480.0,USD,8275.0,USD,1292.0,USD,28061.0,USD,9800.0,employees
Franklin Resources,9,2022,Securities,Financials,USA,CA,San Mateo,14019.0,USD,8426.0,USD,1831.0,USD,24168.0,USD,10300.0,employees
Franklin Resources,9,2021,Securities,Financials,USA,CA,San Mateo,14960.0,USD,5567.0,USD,799.0,USD,20221.0,USD,11800.0,employees
Freddie Mac,22,2023,Diversified Financials,Financials,USA,VA,McLean,266.0,USD,86717.0,USD,9327.0,USD,3208333.0,USD,7819.0,employees
Freddie Mac,22,2022,Diversified Financials,Financials,USA,VA,McLean,510.0,USD,65898.0,USD,12109.0,USD,3025586.0,USD,7301.0,employees
Freddie Mac,22,2021,Diversified Financials,Financials,USA,VA,McLean,1333.0,USD,66228.0,USD,7326.0,USD,2627415.0,USD,6922.0,employees
"Gannett Co., Inc.",18,2014,"Publishing, Printing",,USA,VA,,6275.0,USD,5161.0,USD,389.0,USD,9241.0,USD,,employees
"Gannett Co., Inc.",18,2013,"Publishing, Printing",,USA,VA,,502.19,USD,535.32,USD,424.3,USD,637.99,USD,,employees
"Gannett Co., Inc.",18,2012,"Publishing, Printing",,USA,VA,McLean,,USD,5240.0,USD,,USD,,USD,,employees
General Dynamics Corporation,19,2014,Aerospace & Defense,,USA,VA,,37478.0,USD,31218.0,USD,2357.0,USD,35448.0,USD,,employees
General Dynamics Corporation,19,2013,Aerospace & Defense,,USA,VA,,24921.3,USD,31513.0,USD,-332.0,USD,34309.0,USD,,employees
General Dynamics Corporation,19,2012,Aerospace & Defense,,USA,VA,Falls Church,,USD,32677.0,USD,,USD,,USD,,employees
General Electric,10,2023,Industrial Machinery,Industrials,USA,MA,Boston,104231.0,USD,76555.0,USD,225.0,USD,187788.0,USD,172000.0,employees
General Electric,10,2022,Industrial Machinery,Industrials,USA,MA,Boston,100810.0,USD,74196.0,USD,6520.0,USD,198874.0,USD,168000.0,employees
General Electric,10,2021,Industrial Machinery,Industrials,USA,MA,Boston,115343.0,USD,79619.0,USD,5704.0,USD,253452.0,USD,184000.0,employees
General Electric Company,18,2013,Diversified Financials,,USA,CT,,240408.0,USD,146874.0,USD,13641.0,USD,685328.0,USD,,employees
General Electric Company,18,2012,Diversified Financials,,USA,CT,Fairfield,,USD,147616.0,USD,,USD,,USD,,employees
General Electric Company,18,2011,Diversified Financials,,USA,CT,Fairfield,,USD,151628.0,USD,,USD,,USD,,employees
"General Mills, Inc.",19,2014,Food Consumer Products,,USA,MN,,31843.0,USD,17774.0,USD,1855.0,USD,22658.0,USD,,employees
"General Mills, Inc.",19,2013,Food Consumer Products,,USA,MN,,3178.81,USD,1665.79,USD,1567.3,USD,2109.68,USD,,employees
"General Mills, Inc.",19,2012,Food Consumer Products,,USA,MN,Minneapolis,,USD,14880.2,USD,,USD,,USD,,employees
General Motors,10,2023,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,MI,Detroit,51155.0,USD,156735.0,USD,9934.0,USD,264037.0,USD,167000.0,employees
General Motors,10,2022,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,MI,Detroit,63555.0,USD,127004.0,USD,10019.0,USD,244718.0,USD,157000.0,employees
General Motors,10,2021,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,MI,Detroit,82795.0,USD,122485.0,USD,6427.0,USD,235194.0,USD,155000.0,employees
General Motors Corporation,16,2011,Motor Vehicles & Parts,,USA,MI,Detroit,,USD,135592.0,USD,,USD,,USD,,employees
General Motors Corporation,16,2010,Motor Vehicles & Parts,,USA,MI,Detroit,,USD,104589.0,USD,,USD,,USD,,employees
General Motors Corporation,16,2009,Motor Vehicles & Parts,,USA,MI,Detroit,,USD,148979.0,USD,,USD,,USD,,employees
Genuine Parts Company,19,2014,Wholesalers: Diversified,,USA,GA,,13351.0,USD,14078.0,USD,685.0,USD,7680.0,USD,,employees
Genuine Parts Company,19,2013,Wholesalers: Diversified,,USA,GA,,1207.97,USD,1301.39,USD,648.0,USD,680.71,USD,,employees
Genuine Parts Company,19,2012,Wholesalers: Diversified,,USA,GA,Atlanta,,USD,12458.9,USD,,USD,,USD,,employees
Golden West Financial Corporation,10,2006,Savings Institutions,,USA,CA,,,USD,6662.0,USD,,USD,,USD,,employees
Golden West Financial Corporation,10,2005,Savings Institutions,,USA,CA,,,USD,4472.8,USD,,USD,,USD,,employees
Golden West Financial Corporation,10,2004,Savings Institutions,,USA,CA,,,USD,3841.7,USD,,USD,,USD,,employees
Goodrich Corporation,11,2012,Aerospace & Defense,,USA,NC,Charlotte,,USD,8074.9,USD,,USD,,USD,,employees
Goodrich Corporation,11,2011,Aerospace & Defense,,USA,NC,Charlotte,,USD,6966.9,USD,,USD,,USD,,employees
Goodrich Corporation,11,2010,Aerospace & Defense,,USA,NC,Charlotte,,USD,6685.6,USD,,USD,,USD,,employees
Goodyear Tire & Rubber,10,2023,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,OH,Akron,3122.0,USD,20805.0,USD,202.0,USD,22431.0,USD,74000.0,employees
Goodyear Tire & Rubber,10,2022,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,OH,Akron,4029.0,USD,17478.0,USD,764.0,USD,21402.0,USD,72000.0,employees
Goodyear Tire & Rubber,10,2021,Motor Vehicles & Parts,Motor Vehicles & Parts,USA,OH,Akron,4099.0,USD,12321.0,USD,1254.0,USD,16506.0,USD,62000.0,employees
"Graybar Electric Company, Inc.",19,2014,Wholesalers: Diversified,,USA,MO,,,USD,5659.0,USD,81.0,USD,1794.0,USD,,employees
"Graybar Electric Company, Inc.",19,2013,Wholesalers: Diversified,,USA,MO,,,USD,541.33,USD,86.3,USD,168.59,USD,,employees
"Graybar Electric Company, Inc.",19,2012,Wholesalers: Diversified,,USA,MO,St. Louis,,USD,5374.8,USD,,USD,,USD,,employees
"Group 1 Automotive, Inc.",10,2014,"Automotive Retailing, Services",,USA,TX,,1591.0,USD,8919.0,USD,114.0,USD,3820.0,USD,,employees
"Group 1 Automotive, Inc.",10,2013,"Automotive Retailing, Services",,USA,TX,,136.54,USD,747.61,USD,100.2,USD,30.23,USD,,employees
"Group 1 Automotive, Inc.",10,2012,"Automotive Retailing, Services",,USA,TX,Houston,,USD,6079.8,USD,,USD,,USD,,employees
Guardian Life Ins. Co. of America,19,2023,"Insurance: Life, Health (Mutual)",Financials,USA,NY,New York,,USD,14653.0,USD,71.0,USD,91620.0,USD,8025.0,employees
Guardian Life Ins. Co. of America,19,2022,"Insurance: Life, Health (Mutual)",Financials,USA,NY,New York,,USD,14648.0,USD,289.0,USD,90420.0,USD,9150.0,employees
Guardian Life Ins. Co. of America,19,2021,"Insurance: Life, Health (Mutual)",Financials,USA,NY,New York,,USD,13562.0,USD,24.0,USD,85425.0,USD,8871.0,employees
Guardian Life Insurance Co. of America,9,2004,"Insurance: Life, Health (Mutual)",,USA,NY,,,USD,9021.7,USD,,USD,,USD,,employees
Guardian Life Insurance Co. of America,9,2003,"Insurance: Life, Health (Mutual)",,USA,NY,,,USD,8136.1,USD,,USD,,USD,,employees
Guardian Life Insurance Co. of America,9,2002,"Insurance: Life, Health (Mutual)",,USA,NY,,,USD,8906.9,USD,,USD,,USD,,employees
Halliburton,10,2023,"Oil and Gas Equipment, Services",Energy,USA,TX,Houston,28605.0,USD,20297.0,USD,1572.0,USD,23255.0,USD,45000.0,employees
Halliburton,10,2022,"Oil and Gas Equipment, Services",Energy,USA,TX,Houston,34029.0,USD,15295.0,USD,1457.0,USD,22321.0,USD,40000.0,employees
Halliburton,10,2021,"Oil and Gas Equipment, Services",Energy,USA,TX,Houston,19070.0,USD,14445.0,USD,2945.0,USD,20680.0,USD,40000.0,employees
Halliburton Company,18,2014,"Oil and Gas Equipment, Services",,USA,TX,,50107.0,USD,29402.0,USD,2125.0,USD,29223.0,USD,,employees
Halliburton Company,18,2013,"Oil and Gas Equipment, Services",,USA,TX,,3765.46,USD,285.03,USD,2635.0,USD,274.1,USD,,employees
Halliburton Company,18,2012,"Oil and Gas Equipment, Services",,USA,TX,Houston,,USD,24829.0,USD,,USD,,USD,,employees
"Harley-Davidson, Inc.",13,2014,Transportation Equipment,,USA,WI,,14657.0,USD,5900.0,USD,734.0,USD,9405.0,USD,,employees
"Harley-Davidson, Inc.",13,2013,Transportation Equipment,,USA,WI,,1205.91,USD,558.05,USD,623.9,USD,917.08,USD,,employees
"Harley-Davidson, Inc.",13,2012,Transportation Equipment,,USA,WI,Milwaukee,,USD,5311.7,USD,,USD,,USD,,employees
Harris Corporation,11,2014,Network and Other Communications Equipment,,USA,FL,,7813.0,USD,5371.0,USD,113.0,USD,4858.0,USD,,employees
Harris Corporation,11,2013,Network and Other Communications Equipment,,USA,FL,,522.95,USD,59.64,USD,30.6,USD,559.28,USD,,employees
Harris Corporation,11,2012,Network and Other Communications Equipment,,USA,FL,Melbourne,,USD,5924.6,USD,,USD,,USD,,employees
"Health Net, Inc.",10,2014,Health Care: Insurance and Managed Care,,USA,CA,,2721.0,USD,11054.0,USD,170.0,USD,3929.0,USD,,employees
"Health Net, Inc.",10,2013,Health Care: Insurance and Managed Care,,USA,CA,,226.82,USD,1148.12,USD,122.1,USD,393.44,USD,,employees
"Health Net, Inc.",10,2012,Health Care: Insurance and Managed Care,,USA,CA,Woodland Hills,,USD,11901.0,USD,,USD,,USD,,employees
Hershey,9,2023,Food Consumer Products,"Food, Beverages & Tobacco",USA,PA,Hershey,51909.0,USD,10419.0,USD,1645.0,USD,10949.0,USD,18970.0,employees
Hershey,9,2022,Food Consumer Products,"Food, Beverages & Tobacco",USA,PA,Hershey,44462.0,USD,8971.0,USD,1478.0,USD,10412.0,USD,17805.0,employees
Hershey,9,2021,Food Consumer Products,"Food, Beverages & Tobacco",USA,PA,Hershey,32765.0,USD,8150.0,USD,1279.0,USD,9132.0,USD,16040.0,employees
Hershey Foods Corporation,10,2005,Food Consumer Products,,USA,PA,,,USD,4429.2,USD,,USD,,USD,,employees
Hershey Foods Corporation,10,2004,"Mail, Package, and Freight Delivery",,USA,VA,,,USD,4050.5,USD,,USD,,USD,,employees
Hershey Foods Corporation,10,2003,Food Consumer Products,,USA,PA,,,USD,4120.3,USD,,USD,,USD,,employees
Hewlett-Packard Company,18,2013,"Computers, Office Equipment",,USA,CA,,46345.4,USD,120357.0,USD,-12650.0,USD,108768.0,USD,,employees
Hewlett-Packard Company,18,2012,"Computers, Office Equipment",,USA,CA,Palo Alto,,USD,127245.0,USD,,USD,,USD,,employees
Hewlett-Packard Company,18,2011,"Computers, Office Equipment",,USA,CA,Palo Alto,,USD,126033.0,USD,,USD,,USD,,employees
Home Depot,10,2023,Specialty Retailers: Other,Retailing,USA,GA,Atlanta,299534.0,USD,157403.0,USD,17105.0,USD,76445.0,USD,471600.0,employees
Home Depot,10,2022,Specialty Retailers: Other,Retailing,USA,GA,Atlanta,309313.0,USD,151157.0,USD,16433.0,USD,71876.0,USD,490600.0,employees
Home Depot,10,2021,Specialty Retailers: Other,Retailing,USA,GA,Atlanta,328775.0,USD,132110.0,USD,12866.0,USD,70581.0,USD,504800.0,employees
Honeywell International Inc.,15,2014,"Electronics, Electrical Equipment",,USA,NJ,,72537.0,USD,39055.0,USD,3924.0,USD,45435.0,USD,,employees
Honeywell International Inc.,15,2013,Aerospace & Defense,,USA,NJ,,59058.4,USD,37665.0,USD,2926.0,USD,41853.0,USD,,employees
Honeywell International Inc.,15,2012,Aerospace & Defense,,USA,NJ,Morris Township,,USD,37059.0,USD,,USD,,USD,,employees
Hormel Foods Corporation,19,2014,Food Consumer Products,,USA,MN,,13006.0,USD,8752.0,USD,526.0,USD,4916.0,USD,,employees
Hormel Foods Corporation,19,2013,Food Consumer Products,,USA,MN,,1094.45,USD,823.07,USD,500.1,USD,45.64,USD,,employees
Hormel Foods Corporation,19,2012,Food Consumer Products,,USA,MN,Austin,,USD,7895.1,USD,,USD,,USD,,employees
Humana,9,2023,Health Care: Insurance and Managed Care,Health Care,USA,KY,Louisville,60719.0,USD,92870.0,USD,2806.0,USD,43055.0,USD,67100.0,employees
Humana,9,2022,Health Care: Insurance and Managed Care,Health Care,USA,KY,Louisville,55155.0,USD,83064.0,USD,2933.0,USD,44358.0,USD,95500.0,employees
Humana,9,2021,Health Care: Insurance and Managed Care,Health Care,USA,KY,Louisville,54088.0,USD,77155.0,USD,3367.0,USD,34969.0,USD,48700.0,employees
Humana Inc.,18,2014,Health Care: Insurance and Managed Care,,USA,KY,,17362.0,USD,41313.0,USD,1231.0,USD,20735.0,USD,,employees
Humana Inc.,18,2013,Health Care: Insurance and Managed Care,,USA,KY,,10944.0,USD,39126.0,USD,1222.0,USD,19979.0,USD,,employees
Humana Inc.,18,2012,Health Care: Insurance and Managed Care,,USA,KY,Louisville,,USD,36832.0,USD,,USD,,USD,,employees
Huntsman Corporation,9,2014,Chemicals,,USA,UT,,5906.0,USD,11079.0,USD,128.0,USD,9188.0,USD,,employees
Huntsman Corporation,9,2013,Chemicals,,USA,UT,,445.88,USD,112.24,USD,363.0,USD,88.84,USD,,employees
Huntsman Corporation,9,2012,Chemicals,,USA,UT,Salt Lake City,,USD,11259.0,USD,,USD,,USD,,employees
IBM,9,2023,Information Technology Services,Technology,USA,NY,Armonk,118913.0,USD,60530.0,USD,1639.0,USD,127243.0,USD,303100.0,employees
IBM,9,2022,Information Technology Services,Technology,USA,NY,Armonk,116928.0,USD,72344.0,USD,5743.0,USD,132001.0,USD,297800.0,employees
IBM,9,2021,Information Technology Services,Technology,USA,NY,Armonk,119080.0,USD,73620.0,USD,5590.0,USD,155971.0,USD,364800.0,employees
"ITT Industries, Inc.",10,2006,Industrial and Farm Equipment,,USA,NY,,,USD,7844.7,USD,,USD,,USD,,employees
"ITT Industries, Inc.",10,2005,Industrial and Farm Equipment,,USA,NY,,,USD,6764.1,USD,,USD,,USD,,employees
"ITT Industries, Inc.",10,2004,Industrial and Farm Equipment,,USA,NY,,,USD,5626.6,USD,,USD,,USD,,employees
"Ikon Office Solutions, Inc.",10,2006,Wholesalers: Electronics and Office Equipment,,USA,PA,,,USD,4397.9,USD,,USD,,USD,,employees
"Ikon Office Solutions, Inc.",10,2005,Wholesalers: Electronics and Office Equipment,,USA,PA,,,USD,4649.8,USD,,USD,,USD,,employees
"Ikon Office Solutions, Inc.",10,2004,Wholesalers: Electronics and Office Equipment,,USA,PA,,,USD,4710.9,USD,,USD,,USD,,employees
Illinois Tool Works,9,2023,Industrial Machinery,Industrials,USA,IL,Glenview,74209.0,USD,15932.0,USD,3034.0,USD,15422.0,USD,46000.0,employees
Illinois Tool Works,9,2022,Industrial Machinery,Industrials,USA,IL,Glenview,65312.0,USD,14455.0,USD,2694.0,USD,16077.0,USD,45000.0,employees
Illinois Tool Works,9,2021,Industrial Machinery,Industrials,USA,IL,Glenview,70107.0,USD,12574.0,USD,2109.0,USD,15612.0,USD,43000.0,employees
"Illinois Tool Works, Inc.",10,2005,Industrial and Farm Equipment,,USA,IL,,,USD,11731.4,USD,,USD,,USD,,employees
"Illinois Tool Works, Inc.",10,2004,Industrial and Farm Equipment,,USA,IL,,,USD,10137.8,USD,,USD,,USD,,employees
"Illinois Tool Works, Inc.",10,2003,Industrial and Farm Equipment,,USA,IL,,,USD,9812.2,USD,,USD,,USD,,employees
"Ingram Micro, Inc.",9,2005,Wholesalers: Electronics and Office Equipment,,USA,CA,,,USD,25462.1,USD,,USD,,USD,,employees
"Ingram Micro, Inc.",9,2004,Wholesalers: Electronics and Office Equipment,,USA,CA,,,USD,22613.0,USD,,USD,,USD,,employees
"Ingram Micro, Inc.",9,2003,Wholesalers: Electronics and Office Equipment,,USA,CA,,,USD,22459.3,USD,,USD,,USD,,employees
Ingredion,9,2023,Food Production,"Food, Beverages & Tobacco",USA,IL,Westchester,6711.0,USD,7946.0,USD,492.0,USD,7561.0,USD,11700.0,employees
Ingredion,9,2022,Food Production,"Food, Beverages & Tobacco",USA,IL,Westchester,5814.0,USD,6894.0,USD,117.0,USD,6999.0,USD,12000.0,employees
Ingredion,9,2021,Food Production,"Food, Beverages & Tobacco",USA,IL,Westchester,6035.0,USD,5987.0,USD,348.0,USD,6858.0,USD,12000.0,employees
Intel,11,2023,Semiconductors and Other Electronic Components,Technology,USA,CA,Santa Clara,136268.0,USD,63054.0,USD,8014.0,USD,182103.0,USD,131900.0,employees
Intel,11,2022,Semiconductors and Other Electronic Components,Technology,USA,CA,Santa Clara,202636.0,USD,79024.0,USD,19868.0,USD,168406.0,USD,121100.0,employees
Intel,11,2021,Semiconductors and Other Electronic Components,Technology,USA,CA,Santa Clara,260630.0,USD,77867.0,USD,20899.0,USD,153091.0,USD,110600.0,employees
Intel Corporation,17,2014,Semiconductors and Other Electronic Components,,USA,CA,,128347.0,USD,52708.0,USD,9620.0,USD,92358.0,USD,,employees
Intel Corporation,17,2013,Semiconductors and Other Electronic Components,,USA,CA,,107995.9,USD,53341.0,USD,11005.0,USD,84351.0,USD,,employees
Intel Corporation,17,2012,Semiconductors and Other Electronic Components,,USA,CA,Santa Clara,,USD,53999.0,USD,,USD,,USD,,employees
International Business Machines Corporation,18,2013,Information Technology Services,,USA,NY,,237724.9,USD,104507.0,USD,16604.0,USD,119213.0,USD,,employees
International Business Machines Corporation,18,2012,Information Technology Services,,USA,NY,Armonk,,USD,106916.0,USD,,USD,,USD,,employees
International Business Machines Corporation,18,2011,Information Technology Services,,USA,NY,Armonk,,USD,99870.0,USD,,USD,,USD,,employees
International Paper,9,2023,"Packaging, Containers",Materials,USA,TN,Memphis,12598.0,USD,21161.0,USD,1504.0,USD,23940.0,USD,39000.0,employees
International Paper,9,2022,"Packaging, Containers",Materials,USA,TN,Memphis,17301.0,USD,21780.0,USD,1752.0,USD,25243.0,USD,38200.0,employees
International Paper,9,2021,"Packaging, Containers",Materials,USA,TN,Memphis,21241.0,USD,20580.0,USD,482.0,USD,31718.0,USD,49300.0,employees
International Paper Company,18,2014,Forest and Paper Products,,USA,TN,,20132.0,USD,29080.0,USD,1395.0,USD,31528.0,USD,,employees
International Paper Company,18,2013,Forest and Paper Products,,USA,TN,,2055.15,USD,278.33,USD,794.0,USD,321.53,USD,,employees
International Paper Company,18,2012,Forest and Paper Products,,USA,TN,Memphis,,USD,26034.0,USD,,USD,,USD,,employees
Interpublic Group,11,2023,"Advertising, Marketing",Business Services,USA,NY,New York,14341.0,USD,10928.0,USD,938.0,USD,18845.0,USD,58400.0,employees
Interpublic Group,11,2022,"Advertising, Marketing",Business Services,USA,NY,New York,13966.0,USD,10241.0,USD,953.0,USD,19909.0,USD,55600.0,employees
Interpublic Group,11,2021,"Advertising, Marketing",Business Services,USA,NY,New York,11408.0,USD,9061.0,USD,351.0,USD,18043.0,USD,50200.0,employees
"Jabil Circuit, Inc.",13,2014,Semiconductors and Other Electronic Components,,USA,FL,,3712.0,USD,18337.0,USD,372.0,USD,9154.0,USD,,employees
"Jabil Circuit, Inc.",13,2013,Semiconductors and Other Electronic Components,,USA,FL,,373.56,USD,1715.19,USD,394.7,USD,780.31,USD,,employees
"Jabil Circuit, Inc.",13,2012,Semiconductors and Other Electronic Components,,USA,FL,St. Petersburg,,USD,16518.8,USD,,USD,,USD,,employees
Jacobs Engineering Group Inc.,14,2014,Engineering & Construction,,USA,CA,,8375.0,USD,11818.0,USD,423.0,USD,7274.0,USD,,employees
Jacobs Engineering Group Inc.,14,2013,Engineering & Construction,,USA,CA,,73.31,USD,1089.38,USD,379.0,USD,683.94,USD,,employees
Jacobs Engineering Group Inc.,14,2012,Engineering & Construction,,USA,CA,Pasadena,,USD,10381.7,USD,,USD,,USD,,employees
Johnson & Johnson,28,2023,Pharmaceuticals,Health Care,USA,NJ,New Brunswick,483576.0,USD,94943.0,USD,17941.0,USD,187378.0,USD,152700.0,employees
Johnson & Johnson,28,2022,Pharmaceuticals,Health Care,USA,NJ,New Brunswick,466047.0,USD,93775.0,USD,20878.0,USD,182018.0,USD,141700.0,employees
Johnson & Johnson,28,2021,Pharmaceuticals,Health Care,USA,NJ,New Brunswick,432685.0,USD,82584.0,USD,14714.0,USD,174894.0,USD,134500.0,employees
"Johnson Controls, Inc.",19,2014,Motor Vehicles & Parts,,USA,WI,,31421.0,USD,42730.0,USD,1178.0,USD,31518.0,USD,,employees
"Johnson Controls, Inc.",19,2013,Motor Vehicles & Parts,,USA,WI,,23999.1,USD,41955.0,USD,1226.0,USD,30884.0,USD,,employees
"Johnson Controls, Inc.",19,2012,Motor Vehicles & Parts,,USA,WI,Milwaukee,,USD,40833.0,USD,,USD,,USD,,employees
Jones Lang LaSalle,9,2023,Real Estate,Financials,USA,IL,Chicago,6926.0,USD,20862.0,USD,655.0,USD,15594.0,USD,103300.0,employees
Jones Lang LaSalle,9,2022,Real Estate,Financials,USA,IL,Chicago,11946.0,USD,19367.0,USD,962.0,USD,15505.0,USD,98200.0,employees
Jones Lang LaSalle,9,2021,Real Estate,Financials,USA,IL,Chicago,9151.0,USD,16590.0,USD,403.0,USD,14317.0,USD,90800.0,employees
Kellogg Company,19,2014,Food Consumer Products,,USA,MI,,22524.0,USD,14792.0,USD,1807.0,USD,15474.0,USD,,employees
Kellogg Company,19,2013,Food Consumer Products,,USA,MI,,2331.66,USD,141.97,USD,961.0,USD,151.84,USD,,employees
Kellogg Company,19,2012,Food Consumer Products,,USA,MI,Battle Creek,,USD,13198.0,USD,,USD,,USD,,employees
"Kelly Services, Inc.",18,2014,Temporary Help,,USA,MI,,888.0,USD,5413.0,USD,59.0,USD,1799.0,USD,,employees
"Kelly Services, Inc.",18,2013,Temporary Help,,USA,MI,,69.44,USD,545.05,USD,50.1,USD,163.57,USD,,employees
"Kelly Services, Inc.",18,2012,Temporary Help,,USA,MI,Troy,,USD,5551.0,USD,,USD,,USD,,employees
KeyCorp,24,2023,Commercial Banks,Financials,USA,OH,Cleveland,11579.0,USD,8130.0,USD,1917.0,USD,189813.0,USD,17660.0,employees
KeyCorp,24,2022,Commercial Banks,Financials,USA,OH,Cleveland,20593.0,USD,7561.0,USD,2625.0,USD,186346.0,USD,16974.0,employees
KeyCorp,24,2021,Commercial Banks,Financials,USA,OH,Cleveland,19182.0,USD,7337.0,USD,1343.0,USD,170336.0,USD,16826.0,employees
Kimberly-Clark Corporation,19,2014,Household and Personal Products,,USA,TX,,41829.0,USD,21152.0,USD,2142.0,USD,18919.0,USD,,employees
